,Ids,Employer,Name,Salary,From,To,Experience,Schedule,Keys,Description
1236,86410710,ТОП,.NET developer,False,,,От 3 до 6 лет,Полный день,"['sql', 'asp.net', 'kubernetes', 'kafka', 'oracle', 'git', 'docker', 'openshift', 'c#', 'elasticsearch']",c# rest sql nosql mvc nodejs vue js redis postgresql mssql kafka openshift kubernetes docker kubernetes highload oracle sql
1237,88002567,ГНИВЦ,.NET Разработчик,False,,,От 3 до 6 лет,Полный день,"['postgresql', 'с#', 'oracle']",автоматизация api ооп c# wpf api oracle postgres алгоритм git jira confluence api hadoop
1238,84479288,МКК,Junior программист MS SQL,False,,,От 1 года до 3 лет,Удаленная работа,,sql архитектура sql c# php
1239,84930960,Ozon,"Разработчик С#, Склад, TMЦ",False,,,От 1 года до 3 лет,Полный день,"['postgresql', 'c#', 'asp.net']",wms архитектура ответственность wms управление инвентаризация c# postgresql
1240,88669169,РЕЗОНИТ,Инженер-программист,True,130500.0,,От 1 года до 3 лет,Полный день,,автоматизация drc web ооп python c# cad субд sql windows api web xml json
1241,88594746,Hunt,Ведущий Frontend разработчик,False,,,От 3 до 6 лет,Полный день,"['javascript', 'react', 'typescript', 'redux', 'html5', 'css3']",mes управление планирование управление управление js react ui с# postgresql reactjs react js html css тестирование архитектура
1242,88892284,ПСБ,Frontend developer,False,,,От 3 до 6 лет,Полный день,,frontend архитектура spa angular typescript javascript es6 sass webpack git webapi javascript js angular react vue ооп вёрстка html css rest backend json json npm backend c# java sass less js webpack gulp jira
1243,86620304,Первый,Аналитик-стажер,True,40000.0,50000.0,Нет опыта,Полный день,"['бизнес-анализ', 'rpa']",автоматизация rpa rpa тестирование визуализация управление c#
1244,88648225,Санаториум,Разработчик C# WPF,True,90000.0,,От 1 года до 3 лет,Удаленная работа,"['с#', 'wpf', 'git']",автоматизация автоматизация wpf wcf mssql автоматизация blazor blazor vue js postgres elasticsearch c# wpf wcf unity webapi postgres c postgresql
1245,88831405,iiko,Программист C#,True,200000.0,250000.0,От 3 до 6 лет,Удаленная работа,"['c#', 'wpf', 'git', 'wcf', 'postgresql', 'linq', '.net']",автоматизация c# автоматизация api resharper c# ui wpf wcf linq git jira teamcity коммуникация тестирование планирование scrum safe erp документация c# wpf wcf linq agile тестирование git самостоятельность sql postgresql
1246,88576252,МТС,Middle c# разработчик [DocFlow],False,,,От 3 до 6 лет,Полный день,"['с#', 'postgresql', 'rabbitmq', 'kafka']",iot ai agile эдо solid dry jira gitlab scrum docker kubernetes react js typescript devops архитектура страхование
1247,88202212,Offer,Senior C# Developer,True,,449790.0,Нет опыта,Удаленная работа,,senior c# архитектура моделирование документация с# ооп solid dry rest grpc api sql docker kubernetes
1248,88939728,АЛРОСА,Разработчик C# (.NET) CADAS Диспетчеризация,False,,,От 1 года до 3 лет,Полный день,,erp планирование прогнозирование автоматизация c# angular postgresql api docker kubernetes руководитель devops backend api agile c# solid архитектура soa микросервис sql nosql rabbitmq docker kubernetes aws azure github com
1249,88626894,СБЕР,"Разработчик .NET (front-end JavaScript, back-end C#) Cбербанк Страхование",False,,,От 3 до 6 лет,Полный день,"['git', 'javascript', 'sql', 'xml', 'css3', 'angular', 'c#']",автоматизация автоматизация автоматизация управление страхование субд oracle sql js es6+ html5 css3 rest soap xml xsd json angular vue react webpack npm c# вёрстка solid ооп agile git jira confluence страхование spa
1250,85508238,Ozon,"Разработчик C#, Маркетплейс, Доставка",False,,,От 3 до 6 лет,Удаленная работа,"['c#', 'it']",управление highload senior c# ооп алгоритм с# solid ddd postgresql kafka grpc
1251,88704452,АБП,Разработчик C#,True,200000.0,,От 3 до 6 лет,Удаленная работа,,c# планирование архитектура c# git c# sql kafka mq web api azure devops
1252,88144075,Блюменкрафт,Fullstack .net разработчик,True,250000.0,300000.0,От 3 до 6 лет,Полный день,,fullstack c# typescript azure mysql rabbitmq redis kubernetes prometheus grafana автоматизация api react typescript docker kubernetes
1253,88531632,Career,"BackEnd Developer .Net C# (Middle/middle+, удаленно)",False,,,От 3 до 6 лет,Удаленная работа,"['postgresql', 'rabbitmq', 'docker', 'kubernetes', 'elasticsearch', 'solid', 'backend', 'ооп']",saas backend микросервис логистика маркетплейс dwh c# docker kubernetes agile devops
1254,88238364,СБЕР,С# разработчик,False,,,От 3 до 6 лет,Полный день,,agile автоматизация scrum архитектура тестирование документация с# docker openshift helm postgresql kafka javascript typescript react jira confluence bitbucket kibana c# ооп solid субд api swagger rest unix agile devops документация архитектура openshift kubernetes ui react grpc
1255,88736248,Веза,Программист ASP.NET,True,139200.0,217500.0,От 3 до 6 лет,Полный день,['c#'],архитектура c# c# postgres sql web api http https xml json rest api frontend react next js
1256,86352394,Точка,Разработчик C#,True,,390000.0,От 3 до 6 лет,Удаленная работа,"['c#', 'asp.net', 'с#', 'postgresql', 'redis']",с# архитектура с# docker архитектура алгоритм
